,Price,Ampirion Load Forecast,PV+Wind Forecast
2014-11-22 11:00:00,34.95,22559.75,9882.2685
2014-11-22 12:00:00,33.53,22415.5,10078.26225
2014-11-22 13:00:00,32.26,21936.75,9194.9145
2014-11-22 14:00:00,32.63,21505.5,7419.24
2014-11-22 15:00:00,33.21,21356.25,5397.073
2014-11-22 16:00:00,35.0,21756.25,4443.30375
2014-11-22 17:00:00,42.54,23118.5,4695.465
2014-11-22 18:00:00,45.39,23153.75,5155.8375
2014-11-22 19:00:00,40.96,22426.0,5513.4175
2014-11-22 20:00:00,33.7,21164.25,5616.8125
2014-11-22 21:00:00,30.81,20233.0,5591.09
2014-11-22 22:00:00,31.45,19627.25,5558.2175
2014-11-22 23:00:00,29.83,18488.5,5371.5925
2014-11-23 00:00:00,26.21,17440.5,5394.77
2014-11-23 01:00:00,22.96,16690.75,5160.8725
2014-11-23 02:00:00,17.59,16382.0,4999.4825
2014-11-23 03:00:00,16.0,16348.5,4899.505
2014-11-23 04:00:00,15.27,16456.0,4855.145
2014-11-23 05:00:00,15.27,16422.0,4946.725
2014-11-23 06:00:00,15.68,16537.5,5167.9775
2014-11-23 07:00:00,16.63,17313.5,5529.9095
2014-11-23 08:00:00,22.96,18402.5,6729.355
2014-11-23 09:00:00,26.32,19435.25,9007.85275
2014-11-23 10:00:00,28.23,20284.0,11100.9065
2014-11-23 11:00:00,30.07,21032.25,12291.407
2014-11-23 12:00:00,30.32,21191.25,12333.4235
2014-11-23 13:00:00,28.56,20577.5,11490.861
2014-11-23 14:00:00,26.03,20016.25,9946.2025
2014-11-23 15:00:00,26.44,19899.5,8246.811
2014-11-23 16:00:00,30.31,20344.25,7890.50425
2014-11-23 17:00:00,34.3,21616.5,8660.1975
2014-11-23 18:00:00,34.26,21941.75,9576.345
2014-11-23 19:00:00,32.1,21499.75,10403.9975
2014-11-23 20:00:00,30.4,20710.5,10952.58
2014-11-23 21:00:00,28.87,20157.5,10994.32
2014-11-23 22:00:00,28.39,19842.0,10475.025
2014-11-23 23:00:00,21.0,18535.25,10249.7925
2014-11-24 00:00:00,14.28,17410.0,11277.245
2014-11-24 01:00:00,14.23,16931.75,10946.12
2014-11-24 02:00:00,14.25,16801.25,10594.6675
2014-11-24 03:00:00,13.05,17028.0,10625.485
2014-11-24 04:00:00,12.26,17616.75,10265.9475
2014-11-24 05:00:00,18.95,18914.75,9371.195
2014-11-24 06:00:00,38.11,22252.0,8606.3575
2014-11-24 07:00:00,49.49,24754.25,7746.5675
2014-11-24 08:00:00,51.0,25604.0,7168.593999999999
2014-11-24 09:00:00,48.96,25639.0,7822.256499999999
2014-11-24 10:00:00,48.97,25906.5,8989.260999999999
2014-11-24 11:00:00,50.32,26225.75,9783.32225
2014-11-24 12:00:00,48.5,26074.75,9767.35125
2014-11-24 13:00:00,49.0,25947.25,8734.24625
2014-11-24 14:00:00,49.95,25634.25,7116.3165
2014-11-24 15:00:00,50.54,25500.0,5381.6895
2014-11-24 16:00:00,51.51,25577.25,4565.782
2014-11-24 17:00:00,60.16,26395.75,4665.3375
2014-11-24 18:00:00,63.34,26303.0,4834.43
2014-11-24 19:00:00,54.91,25607.25,4817.77
2014-11-24 20:00:00,50.07,24284.75,4551.27
2014-11-24 21:00:00,44.54,23200.5,4216.92
2014-11-24 22:00:00,33.58,21945.75,3942.5825
2014-11-24 23:00:00,30.79,20173.25,3704.8
2014-11-25 00:00:00,31.06,19219.0,3858.3475
2014-11-25 01:00:00,30.31,18622.25,3350.3975
2014-11-25 02:00:00,29.1,18421.75,2878.435
2014-11-25 03:00:00,28.74,18622.75,2470.3225
2014-11-25 04:00:00,29.72,19071.25,2155.635
2014-11-25 05:00:00,31.44,20119.75,1895.9375
2014-11-25 06:00:00,46.9,23084.0,1639.705
2014-11-25 07:00:00,56.27,25311.0,1473.67925
2014-11-25 08:00:00,56.03,26095.0,1847.05425
2014-11-25 09:00:00,55.94,26112.75,3416.49325
2014-11-25 10:00:00,53.99,26369.5,5268.179
2014-11-25 11:00:00,54.33,26637.25,6439.0865
2014-11-25 12:00:00,53.01,26537.25,6616.576
2014-11-25 13:00:00,54.0,26350.5,5818.8315
2014-11-25 14:00:00,55.0,25959.25,4297.3385
2014-11-25 15:00:00,57.29,25780.25,2524.753
2014-11-25 16:00:00,57.99,25876.25,1861.887
2014-11-25 17:00:00,69.44,26695.0,2182.8675
2014-11-25 18:00:00,68.03,26672.5,2656.875
2014-11-25 19:00:00,57.72,26028.0,3063.31
2014-11-25 20:00:00,52.22,24737.5,3343.35
2014-11-25 21:00:00,47.0,23579.75,3534.5475
2014-11-25 22:00:00,40.97,22264.25,3677.4125
2014-11-25 23:00:00,33.06,20540.25,3786.3475
2014-11-26 00:00:00,31.16,19495.0,4083.42
2014-11-26 01:00:00,31.05,18905.75,4128.025
2014-11-26 02:00:00,29.78,18674.75,4170.565
2014-11-26 03:00:00,28.48,18888.5,4317.2275
2014-11-26 04:00:00,29.25,19346.5,4593.5725
2014-11-26 05:00:00,29.89,20385.0,4856.65
2014-11-26 06:00:00,39.78,23358.5,5170.665
2014-11-26 07:00:00,54.93,25614.75,5581.3355
2014-11-26 08:00:00,54.49,26463.0,6440.7165
2014-11-26 09:00:00,52.34,26513.5,8296.23375
2014-11-26 10:00:00,51.91,26822.5,10254.74775
2014-11-26 11:00:00,51.92,27145.5,11371.62025
2014-11-26 12:00:00,49.14,27075.75,11469.51625
2014-11-26 13:00:00,50.67,26897.0,10792.83625
2014-11-26 14:00:00,50.93,26558.5,9504.3485
2014-11-26 15:00:00,49.94,26387.0,8182.30725
2014-11-26 16:00:00,52.0,26478.25,8012.48
2014-11-26 17:00:00,55.96,27211.5,8472.055
2014-11-26 18:00:00,56.42,27119.25,8915.7325
2014-11-26 19:00:00,50.68,26383.5,9062.845
2014-11-26 20:00:00,45.95,25100.0,8925.79
2014-11-26 21:00:00,34.06,23963.0,8738.745
2014-11-26 22:00:00,33.05,22706.0,8426.82
2014-11-26 23:00:00,30.34,20960.25,8166.7725
2014-11-27 00:00:00,28.63,18983.25,8072.635
2014-11-27 01:00:00,29.5,18404.5,7928.6025
2014-11-27 02:00:00,28.86,18168.75,7818.865
2014-11-27 03:00:00,28.81,18440.75,7657.6575
2014-11-27 04:00:00,29.47,18850.75,7564.565
2014-11-27 05:00:00,31.22,19836.25,7600.635
2014-11-27 06:00:00,35.59,22715.5,7634.41
2014-11-27 07:00:00,50.1,24970.5,7724.22275
2014-11-27 08:00:00,51.58,25787.5,8333.302749999999
2014-11-27 09:00:00,51.08,25927.0,9843.24125
2014-11-27 10:00:00,48.96,26285.25,11496.9755
2014-11-27 11:00:00,50.42,26725.25,12415.103
2014-11-27 12:00:00,51.07,26686.5,12286.69475
2014-11-27 13:00:00,54.7,26499.75,11259.70575
2014-11-27 14:00:00,53.48,26103.0,9704.75425
2014-11-27 15:00:00,53.3,25878.0,8497.9455
2014-11-27 16:00:00,52.95,25888.5,8465.511999999999
2014-11-27 17:00:00,54.91,26656.0,9072.4375
2014-11-27 18:00:00,53.87,26341.25,9692.9925
2014-11-27 19:00:00,50.91,25675.5,10143.5925
2014-11-27 20:00:00,40.92,24465.0,10415.47
2014-11-27 21:00:00,33.61,23246.5,10561.9975
2014-11-27 22:00:00,31.71,21962.5,10556.2225
2014-11-27 23:00:00,29.1,20289.0,10549.1175
2014-11-28 00:00:00,22.55,19271.25,11677.5775
2014-11-28 01:00:00,20.87,18658.5,11734.0775
2014-11-28 02:00:00,16.42,18419.0,11727.6625
2014-11-28 03:00:00,14.43,18633.5,11763.2075
2014-11-28 04:00:00,15.15,19074.0,11899.255
2014-11-28 05:00:00,24.19,20072.5,12060.3725
2014-11-28 06:00:00,30.33,22901.25,12153.0075
2014-11-28 07:00:00,40.92,25088.0,12269.54125
2014-11-28 08:00:00,42.04,25878.5,13134.33575
2014-11-28 09:00:00,39.53,25916.0,15373.297
2014-11-28 10:00:00,35.45,26133.5,17519.79375
2014-11-28 11:00:00,34.29,26306.25,19099.08275
2014-11-28 12:00:00,33.7,26075.75,19570.07975
2014-11-28 13:00:00,33.88,25672.0,18683.46825
2014-11-28 14:00:00,33.79,25198.5,16775.18575
2014-11-28 15:00:00,33.61,25040.25,14478.42475
2014-11-28 16:00:00,35.44,25296.75,13513.21375
2014-11-28 17:00:00,41.15,26102.75,13811.72
2014-11-28 18:00:00,40.95,25860.0,14043.3675
2014-11-28 19:00:00,40.97,25078.25,14136.4125
2014-11-28 20:00:00,33.33,23740.75,14052.6275
2014-11-28 21:00:00,31.17,22702.0,13797.985
2014-11-28 22:00:00,31.34,21793.25,13324.425
2014-11-28 23:00:00,26.45,20327.25,12934.6325
2014-11-29 00:00:00,29.61,19004.0,11681.7425
2014-11-29 01:00:00,23.34,18378.25,11298.7775
2014-11-29 02:00:00,24.59,18034.25,11002.215
2014-11-29 03:00:00,22.54,18025.0,10784.0775
2014-11-29 04:00:00,24.57,18078.25,10553.0825
2014-11-29 05:00:00,24.59,18025.25,10343.915
2014-11-29 06:00:00,23.57,18550.25,10185.465
2014-11-29 07:00:00,27.25,19777.25,10048.53
2014-11-29 08:00:00,31.86,20924.25,10462.395
2014-11-29 09:00:00,32.64,21787.75,12296.243
2014-11-29 10:00:00,32.69,22232.25,14141.385000000002
2014-11-29 11:00:00,32.04,22256.5,15100.9105
2014-11-29 12:00:00,32.7,21933.5,14976.081
2014-11-29 13:00:00,32.15,21454.25,13983.6905
2014-11-29 14:00:00,32.04,21034.0,12095.22675
2014-11-29 15:00:00,33.39,21058.25,10014.303
2014-11-29 16:00:00,34.65,21611.5,9324.8755
2014-11-29 17:00:00,41.94,22821.5,9493.2825
2014-11-29 18:00:00,44.98,22799.25,9640.9225
2014-11-29 19:00:00,40.0,22157.75,9490.5825
2014-11-29 20:00:00,35.37,21036.5,9097.6
2014-11-29 21:00:00,32.17,20298.75,8667.545
2014-11-29 22:00:00,36.94,19908.25,8337.31
2014-11-29 23:00:00,31.41,18788.75,8173.87
2014-11-30 00:00:00,29.98,17411.0,7381.56
2014-11-30 01:00:00,27.2,16801.5,7233.1375
2014-11-30 02:00:00,24.78,16491.75,7059.3625
2014-11-30 03:00:00,25.04,16394.5,6826.5825
2014-11-30 04:00:00,24.73,16376.75,6731.22
2014-11-30 05:00:00,24.72,16170.0,6818.6675
2014-11-30 06:00:00,22.27,16252.25,7094.8975
2014-11-30 07:00:00,22.23,17024.75,7494.72775
2014-11-30 08:00:00,25.04,18000.75,8092.25425
2014-11-30 09:00:00,31.02,18964.25,9499.693
2014-11-30 10:00:00,32.07,19696.25,10897.64225
2014-11-30 11:00:00,34.29,20378.5,11525.517
2014-11-30 12:00:00,33.59,20366.75,11368.19175
2014-11-30 13:00:00,32.05,19845.75,10743.26525
2014-11-30 14:00:00,32.01,19486.0,9906.382
2014-11-30 15:00:00,32.11,19561.0,9088.18625
2014-11-30 16:00:00,35.06,20177.5,9228.37025
2014-11-30 17:00:00,35.08,21499.75,9817.99525
2014-11-30 18:00:00,38.46,21779.5,10199.7625
2014-11-30 19:00:00,40.26,21384.25,10389.2975
2014-11-30 20:00:00,38.07,20716.75,10434.3725
2014-11-30 21:00:00,32.49,20187.5,10514.8
2014-11-30 22:00:00,32.31,20020.0,10590.735
2014-11-30 23:00:00,27.48,18755.5,10762.835
2014-12-01 00:00:00,26.21,18356.5,10267.0675
2014-12-01 01:00:00,20.79,17814.0,10415.365
2014-12-01 02:00:00,14.88,17687.75,10561.25
2014-12-01 03:00:00,14.27,17811.5,10649.255
2014-12-01 04:00:00,14.27,18341.5,10646.7325
2014-12-01 05:00:00,20.0,19513.25,10645.895
2014-12-01 06:00:00,33.05,22727.25,10674.51
2014-12-01 07:00:00,47.94,25086.0,10738.925
2014-12-01 08:00:00,48.0,26024.75,11110.84575
2014-12-01 09:00:00,48.04,26140.25,12242.098000000002
2014-12-01 10:00:00,48.97,26478.75,13356.3705
2014-12-01 11:00:00,50.09,26783.75,13955.25425
2014-12-01 12:00:00,49.1,26732.5,13921.1935
2014-12-01 13:00:00,54.21,26669.25,13270.65925
2014-12-01 14:00:00,51.86,26383.75,12101.90525
2014-12-01 15:00:00,52.0,26216.0,10806.638
2014-12-01 16:00:00,51.62,26300.25,10344.32475
2014-12-01 17:00:00,54.94,27208.5,10189.03875
2014-12-01 18:00:00,48.94,27018.0,9829.645
2014-12-01 19:00:00,49.0,26447.0,9249.2775
2014-12-01 20:00:00,44.96,25141.25,8682.4525
2014-12-01 21:00:00,33.87,24112.0,8154.975
2014-12-01 22:00:00,35.1,22837.5,7592.4475
2014-12-01 23:00:00,31.81,21115.25,7052.01
2014-12-02 00:00:00,32.55,19703.0,6034.7425
2014-12-02 01:00:00,31.6,19077.5,5496.5625
2014-12-02 02:00:00,31.16,18876.5,5129.2375
2014-12-02 03:00:00,29.84,19009.5,4865.535
2014-12-02 04:00:00,30.56,19401.75,4649.17
2014-12-02 05:00:00,32.25,20315.25,4470.8725
2014-12-02 06:00:00,44.59,23157.75,4234.53
2014-12-02 07:00:00,57.76,25332.75,3952.1445
2014-12-02 08:00:00,64.42,26155.0,3862.79825
2014-12-02 09:00:00,64.83,26157.25,4510.0185
2014-12-02 10:00:00,64.43,26465.25,5217.38
2014-12-02 11:00:00,63.36,26767.75,5445.985000000001
2014-12-02 12:00:00,60.4,26773.5,5088.37475
2014-12-02 13:00:00,59.07,26686.0,4312.907999999999
2014-12-02 14:00:00,58.08,26337.75,3279.5565
2014-12-02 15:00:00,56.96,26162.0,2353.98075
2014-12-02 16:00:00,61.84,26288.75,2233.1175
2014-12-02 17:00:00,77.52,27136.5,2395.01425
2014-12-02 18:00:00,68.19,26925.25,2529.74
2014-12-02 19:00:00,60.09,26321.25,2493.145
2014-12-02 20:00:00,54.87,25123.75,2321.3675
2014-12-02 21:00:00,48.06,24064.75,2092.65
2014-12-02 22:00:00,46.49,22787.5,1922.72
2014-12-02 23:00:00,36.95,21096.75,1872.405
2014-12-03 00:00:00,32.29,20206.25,1647.04
2014-12-03 01:00:00,32.48,19556.25,1676.525
2014-12-03 02:00:00,31.98,19308.25,1757.0525
2014-12-03 03:00:00,31.67,19422.75,1912.355
2014-12-03 04:00:00,31.47,19816.25,2009.3175
2014-12-03 05:00:00,35.08,20741.25,1987.5625
2014-12-03 06:00:00,46.31,23608.25,1903.2
2014-12-03 07:00:00,63.0,25794.0,1794.639
2014-12-03 08:00:00,62.09,26578.0,1766.577
2014-12-03 09:00:00,64.9,26564.0,2161.38125
2014-12-03 10:00:00,64.55,26812.75,2681.601
2014-12-03 11:00:00,69.8,27058.0,3041.3445
2014-12-03 12:00:00,62.3,27023.25,3066.8755
2014-12-03 13:00:00,64.62,26879.5,2722.4882500000003
2014-12-03 14:00:00,67.76,26607.0,2122.9125
2014-12-03 15:00:00,65.66,26501.75,1632.2575
2014-12-03 16:00:00,65.95,26670.75,1612.34
2014-12-03 17:00:00,82.87,27572.0,1841.04125
2014-12-03 18:00:00,72.72,27383.25,2098.65
2014-12-03 19:00:00,69.91,26752.0,2255.77
2014-12-03 20:00:00,58.96,25533.5,2344.54
2014-12-03 21:00:00,50.6,24533.25,2394.38
2014-12-03 22:00:00,49.01,23349.25,2411.595
2014-12-03 23:00:00,36.65,21690.75,2461.48
2014-12-04 00:00:00,35.87,20200.25,2533.935
2014-12-04 01:00:00,34.06,19525.75,2626.42
2014-12-04 02:00:00,33.61,19272.25,2721.325
2014-12-04 03:00:00,33.5,19382.75,2847.0725
2014-12-04 04:00:00,33.76,19724.75,2933.12
2014-12-04 05:00:00,36.18,20594.25,3089.475
2014-12-04 06:00:00,45.41,23475.0,3279.2175
2014-12-04 07:00:00,60.87,25738.0,3475.631
2014-12-04 08:00:00,64.0,26547.75,3798.909
2014-12-04 09:00:00,67.64,26593.25,4467.761
2014-12-04 10:00:00,67.7,26847.0,5121.1295
2014-12-04 11:00:00,67.7,27177.25,5317.90725
2014-12-04 12:00:00,65.99,27161.5,5102.60825
2014-12-04 13:00:00,67.47,27046.5,4735.0765
2014-12-04 14:00:00,67.87,26765.75,4338.68475
2014-12-04 15:00:00,65.83,26600.25,4018.61125
2014-12-04 16:00:00,72.23,26723.25,4024.49225
2014-12-04 17:00:00,87.97,27542.75,4088.635
2014-12-04 18:00:00,73.59,27180.75,4047.4025
2014-12-04 19:00:00,64.67,26503.25,3867.385
2014-12-04 20:00:00,53.97,25265.0,3550.215
2014-12-04 21:00:00,48.91,24257.0,3185.1975
2014-12-04 22:00:00,46.24,23068.0,2845.1075
2014-12-04 23:00:00,36.51,21428.25,2544.4375
2014-12-05 00:00:00,37.26,20098.5,2181.4075
2014-12-05 01:00:00,35.06,19406.5,1864.46
2014-12-05 02:00:00,34.54,19115.5,1593.98
2014-12-05 03:00:00,34.46,19185.0,1437.9075
2014-12-05 04:00:00,35.06,19500.75,1352.7625
2014-12-05 05:00:00,36.54,20326.75,1344.4725
2014-12-05 06:00:00,50.91,23131.0,1382.745
2014-12-05 07:00:00,66.64,25321.25,1484.02575
2014-12-05 08:00:00,70.41,26166.25,1742.771
2014-12-05 09:00:00,68.99,26190.25,2337.9235
2014-12-05 10:00:00,69.77,26364.25,3059.33875
2014-12-05 11:00:00,66.39,26532.5,3502.0775000000003
2014-12-05 12:00:00,68.05,26434.0,3625.32925
2014-12-05 13:00:00,64.39,26133.0,3440.7345000000005
2014-12-05 14:00:00,58.67,25754.0,3085.6975
2014-12-05 15:00:00,57.5,25603.25,2848.73875
2014-12-05 16:00:00,59.98,25820.25,2931.324
2014-12-05 17:00:00,70.61,26661.75,3146.05
2014-12-05 18:00:00,64.9,26254.25,3333.4275
2014-12-05 19:00:00,62.76,25423.0,3465.0575
2014-12-05 20:00:00,51.5,24207.75,3476.53
2014-12-05 21:00:00,48.04,23252.25,3405.57
2014-12-05 22:00:00,44.09,22371.25,3347.6125
2014-12-05 23:00:00,35.07,21018.25,3251.4225
2014-12-06 00:00:00,36.22,19878.25,2998.2125
2014-12-06 01:00:00,32.86,19070.5,2836.215
2014-12-06 02:00:00,32.6,18656.75,2686.025
2014-12-06 03:00:00,32.49,18557.25,2568.075
2014-12-06 04:00:00,32.79,18567.0,2495.3575
2014-12-06 05:00:00,32.73,18430.25,2431.985
2014-12-06 06:00:00,33.51,18875.75,2343.6125
2014-12-06 07:00:00,35.27,20086.5,2244.50725
2014-12-06 08:00:00,46.03,21404.75,2214.933
2014-12-06 09:00:00,50.43,22287.0,2510.4985
2014-12-06 10:00:00,51.71,22762.25,2969.3807500000003
2014-12-06 11:00:00,51.72,22770.5,3268.9015
2014-12-06 12:00:00,51.16,22548.0,3236.0445
2014-12-06 13:00:00,50.03,22067.0,2829.2625
2014-12-06 14:00:00,48.92,21658.5,2210.28225
2014-12-06 15:00:00,48.91,21616.5,1583.289
2014-12-06 16:00:00,50.48,22074.0,1394.42925
2014-12-06 17:00:00,56.79,23208.5,1470.1
2014-12-06 18:00:00,59.96,23146.5,1566.8125
2014-12-06 19:00:00,53.97,22577.5,1614.9975
2014-12-06 20:00:00,44.99,21517.25,1661.2225
2014-12-06 21:00:00,32.89,20867.0,1801.465
2014-12-06 22:00:00,31.9,20468.75,2077.24
2014-12-06 23:00:00,30.82,19365.5,2472.905
2014-12-07 00:00:00,30.37,18426.5,2984.6625
2014-12-07 01:00:00,29.55,17668.0,3307.0075
2014-12-07 02:00:00,29.3,17320.75,3735.67
2014-12-07 03:00:00,28.05,17188.5,4214.93
2014-12-07 04:00:00,28.05,17174.25,4649.9
2014-12-07 05:00:00,28.0,16959.75,5103.575
2014-12-07 06:00:00,28.08,16933.25,5629.925
2014-12-07 07:00:00,29.87,17703.0,6185.867749999999
2014-12-07 08:00:00,29.77,18824.25,6928.2735
2014-12-07 09:00:00,31.88,19864.75,8266.77325
2014-12-07 10:00:00,35.21,20692.5,9988.1745
2014-12-07 11:00:00,40.98,21449.25,11408.1855
2014-12-07 12:00:00,33.09,21638.0,12320.263
2014-12-07 13:00:00,30.79,21116.75,12632.76725
2014-12-07 14:00:00,30.73,20709.25,12405.64275
2014-12-07 15:00:00,29.67,20658.5,12300.26125
2014-12-07 16:00:00,31.35,21172.0,12458.692
2014-12-07 17:00:00,35.75,22387.5,12718.73825
2014-12-07 18:00:00,36.03,22557.75,13072.2375
2014-12-07 19:00:00,32.07,22264.0,13198.135
2014-12-07 20:00:00,30.39,21546.25,12857.345
2014-12-07 21:00:00,30.7,21083.75,12384.1325
2014-12-07 22:00:00,30.75,20844.25,11885.405
2014-12-07 23:00:00,26.15,19590.25,11395.305
2014-12-08 00:00:00,19.95,18354.0,11832.0975
2014-12-08 01:00:00,21.25,17782.25,11554.01
2014-12-08 02:00:00,17.76,17613.5,11381.8325
2014-12-08 03:00:00,21.85,17745.25,11337.155
2014-12-08 04:00:00,24.39,18243.5,11364.75
2014-12-08 05:00:00,26.01,19387.25,11325.125
2014-12-08 06:00:00,32.69,22553.5,11209.175
2014-12-08 07:00:00,46.43,25001.5,11018.51775
2014-12-08 08:00:00,49.91,25979.25,10875.688
2014-12-08 09:00:00,47.98,26095.25,11532.733499999998
2014-12-08 10:00:00,47.99,26415.0,12573.32825
2014-12-08 11:00:00,47.98,26759.5,13385.75475
2014-12-08 12:00:00,48.94,26708.0,13450.93825
2014-12-08 13:00:00,50.03,26621.75,12530.9805
2014-12-08 14:00:00,50.77,26357.0,10673.474
2014-12-08 15:00:00,50.92,26214.75,8710.991
2014-12-08 16:00:00,51.8,26330.75,7831.44925
2014-12-08 17:00:00,57.05,27116.0,7480.466
2014-12-08 18:00:00,61.36,26841.5,7270.125
2014-12-08 19:00:00,55.55,26277.0,7015.795
2014-12-08 20:00:00,50.73,25005.75,6624.3925
2014-12-08 21:00:00,45.0,23983.0,6107.07
2014-12-08 22:00:00,40.01,22756.0,5602.6075
2014-12-08 23:00:00,32.1,21043.5,5209.08
2014-12-09 00:00:00,32.41,19382.25,4707.395
2014-12-09 01:00:00,31.69,18733.25,4575.73
2014-12-09 02:00:00,31.53,18515.75,4387.8925
2014-12-09 03:00:00,31.52,18683.25,4145.2
2014-12-09 04:00:00,32.23,19057.5,3821.5875
2014-12-09 05:00:00,38.09,19950.0,3561.4875
2014-12-09 06:00:00,46.77,22733.5,3369.2825
2014-12-09 07:00:00,62.52,24906.25,3233.80325
2014-12-09 08:00:00,67.41,25782.25,3283.446
2014-12-09 09:00:00,69.85,25849.25,4205.75325
2014-12-09 10:00:00,62.68,26156.75,5299.09125
2014-12-09 11:00:00,61.28,26492.75,6002.57675
2014-12-09 12:00:00,56.84,26483.0,6237.83525
2014-12-09 13:00:00,57.92,26357.5,5887.626749999999
2014-12-09 14:00:00,60.06,26006.5,5062.844
2014-12-09 15:00:00,59.74,25876.75,4240.79025
2014-12-09 16:00:00,62.57,26077.5,4515.839999999999
2014-12-09 17:00:00,74.69,27082.75,5586.1395
2014-12-09 18:00:00,62.16,26696.25,6880.5825
2014-12-09 19:00:00,49.94,25976.5,8268.025
2014-12-09 20:00:00,44.96,24726.0,9668.515
2014-12-09 21:00:00,35.0,23697.25,11191.9175
2014-12-09 22:00:00,30.72,22434.5,12837.1375
2014-12-09 23:00:00,26.09,20785.0,14392.17
2014-12-10 00:00:00,27.09,20302.75,15347.415
2014-12-10 01:00:00,25.87,19653.25,16943.035
2014-12-10 02:00:00,14.95,19411.25,18438.5
2014-12-10 03:00:00,13.89,19589.25,19787.37
2014-12-10 04:00:00,10.44,20019.25,20976.955
2014-12-10 05:00:00,15.09,20961.75,21822.1325
2014-12-10 06:00:00,27.9,23682.75,22465.8075
2014-12-10 07:00:00,32.42,25823.75,22759.59325
2014-12-10 08:00:00,31.72,26734.25,22744.626
2014-12-10 09:00:00,31.61,26858.25,22867.40175
2014-12-10 10:00:00,32.94,27200.0,22933.255
2014-12-10 11:00:00,34.92,27537.75,22926.406
2014-12-10 12:00:00,40.9,27561.5,22566.35325
2014-12-10 13:00:00,42.83,27375.75,21579.357
2014-12-10 14:00:00,45.07,27051.25,19969.46325
2014-12-10 15:00:00,45.61,26925.5,18356.41225
2014-12-10 16:00:00,48.52,27175.75,17569.413750000003
2014-12-10 17:00:00,59.3,28001.25,17826.356499999998
2014-12-10 18:00:00,47.99,27612.75,18297.005
2014-12-10 19:00:00,44.81,26941.75,18931.7725
2014-12-10 20:00:00,34.73,25700.75,19417.83
2014-12-10 21:00:00,31.22,24732.0,19755.435
2014-12-10 22:00:00,29.75,23506.25,19927.93
2014-12-10 23:00:00,22.73,21778.25,20065.48
2014-12-11 00:00:00,22.95,20728.25,19288.9875
2014-12-11 01:00:00,17.33,20089.25,19678.18
2014-12-11 02:00:00,13.4,19871.5,20065.5725
2014-12-11 03:00:00,11.79,20086.75,20511.39
2014-12-11 04:00:00,15.3,20511.25,20960.925
2014-12-11 05:00:00,26.02,21486.25,21298.305
2014-12-11 06:00:00,31.09,24264.25,21545.195
2014-12-11 07:00:00,40.12,26581.5,21781.8525
2014-12-11 08:00:00,39.38,27527.75,22092.85
2014-12-11 09:00:00,38.57,27680.75,22800.627
2014-12-11 10:00:00,35.28,28027.5,23854.023500000003
2014-12-11 11:00:00,34.18,28483.5,24721.596
2014-12-11 12:00:00,34.45,28506.5,25129.5225
2014-12-11 13:00:00,34.21,28362.75,24814.246
2014-12-11 14:00:00,34.72,28027.0,24051.341
2014-12-11 15:00:00,36.6,27888.75,23156.81
2014-12-11 16:00:00,33.98,28206.75,22865.2315
2014-12-11 17:00:00,39.94,28907.5,22574.45
2014-12-11 18:00:00,35.13,28302.5,22217.8
2014-12-11 19:00:00,35.19,27501.5,21951.4725
2014-12-11 20:00:00,31.84,26163.5,21736.615
2014-12-11 21:00:00,30.36,25143.25,21749.255
2014-12-11 22:00:00,26.58,23896.0,21840.895
2014-12-11 23:00:00,16.02,22141.25,21958.76
2014-12-12 00:00:00,16.73,20738.0,22635.0575
2014-12-12 01:00:00,16.21,20072.75,22070.7125
2014-12-12 02:00:00,13.88,19809.0,21249.75
2014-12-12 03:00:00,15.09,20023.5,20447.63
2014-12-12 04:00:00,24.03,20442.75,20125.2125
2014-12-12 05:00:00,25.14,21406.0,20407.06
2014-12-12 06:00:00,38.71,24072.25,21170.095
2014-12-12 07:00:00,44.95,26353.75,22340.09
2014-12-12 08:00:00,44.04,27419.25,23751.5015
2014-12-12 09:00:00,34.92,27649.75,25541.3035
2014-12-12 10:00:00,32.7,27987.0,27463.8285
2014-12-12 11:00:00,33.97,28339.0,28643.135250000003
2014-12-12 12:00:00,31.52,28290.75,28829.64675
2014-12-12 13:00:00,30.75,27910.25,28359.098250000003
2014-12-12 14:00:00,32.66,27439.75,27605.739
2014-12-12 15:00:00,33.36,27261.25,26820.97675
2014-12-12 16:00:00,35.16,27624.25,26268.3375
2014-12-12 17:00:00,33.99,28324.25,25731.4675
2014-12-12 18:00:00,36.32,27670.5,24877.9125
2014-12-12 19:00:00,33.47,26704.25,24023.505
2014-12-12 20:00:00,31.34,25290.5,23507.145
2014-12-12 21:00:00,30.35,24315.25,23075.5875
2014-12-12 22:00:00,28.45,23315.5,22564.6
2014-12-12 23:00:00,20.08,21828.25,21774.99
2014-12-13 00:00:00,22.46,19427.0,17119.3125
2014-12-13 01:00:00,14.08,18659.0,15825.955
2014-12-13 02:00:00,19.98,18276.25,14551.9275
2014-12-13 03:00:00,23.07,18302.0,13395.1975
2014-12-13 04:00:00,24.09,18366.25,12564.1475
2014-12-13 05:00:00,23.66,18310.0,11868.02
2014-12-13 06:00:00,24.05,18782.0,11220.285
2014-12-13 07:00:00,27.86,20116.5,10710.0775
2014-12-13 08:00:00,31.29,21550.25,10335.1165
2014-12-13 09:00:00,35.92,22494.5,10505.42525
2014-12-13 10:00:00,38.06,23037.5,11092.68975
2014-12-13 11:00:00,35.95,23204.5,11450.223
